Episode:132 Time:17:37:37 Reward:-21.00 Loss:0.00 Last_100_Avg_Rew:-21.000 Avg_Max_Q:0.000 Epsilon:0.30 Duration:14.06 Step:838 CStep:1604
Episode:133 Time:17:37:52 Reward:-20.00 Loss:0.00 Last_100_Avg_Rew:-20.667 Avg_Max_Q:0.000 Epsilon:0.29 Duration:14.86 Step:889 CStep:2494
Episode:134 Time:17:38:05 Reward:-21.00 Loss:0.00 Last_100_Avg_Rew:-20.750 Avg_Max_Q:0.000 Epsilon:0.29 Duration:13.23 Step:791 CStep:3286
Episode:135 Time:17:38:19 Reward:-21.00 Loss:0.00 Last_100_Avg_Rew:-20.800 Avg_Max_Q:0.000 Epsilon:0.29 Duration:13.75 Step:821 CStep:4108
Episode:136 Time:17:38:33 Reward:-21.00 Loss:0.00 Last_100_Avg_Rew:-20.833 Avg_Max_Q:0.000 Epsilon:0.29 Duration:13.73 Step:819 CStep:4928
Episode:137 Time:17:38:48 Reward:-20.00 Loss:0.00 Last_100_Avg_Rew:-20.714 Avg_Max_Q:0.000 Epsilon:0.28 Duration:15.58 Step:931 CStep:5860
Episode:138 Time:17:39:03 Reward:-20.00 Loss:0.00 Last_100_Avg_Rew:-20.625 Avg_Max_Q:0.000 Epsilon:0.28 Duration:14.55 Step:869 CStep:6730
Episode:139 Time:17:39:17 Reward:-20.00 Loss:0.00 Last_100_Avg_Rew:-20.556 Avg_Max_Q:0.000 Epsilon:0.28 Duration:14.39 Step:860 CStep:7591
Episode:140 Time:17:39:31 Reward:-21.00 Loss:0.00 Last_100_Avg_Rew:-20.600 Avg_Max_Q:0.000 Epsilon:0.28 Duration:14.25 Step:851 CStep:8443
Episode:141 Time:17:39:46 Reward:-21.00 Loss:0.00 Last_100_Avg_Rew:-20.636 Avg_Max_Q:0.000 Epsilon:0.27 Duration:14.21 Step:848 CStep:9292
Episode:142 Time:17:39:58 Reward:-21.00 Loss:0.00 Last_100_Avg_Rew:-20.667 Avg_Max_Q:0.000 Epsilon:0.27 Duration:12.80 Step:763 CStep:10056
Episode:143 Time:17:40:18 Reward:-18.00 Loss:0.00 Last_100_Avg_Rew:-20.462 Avg_Max_Q:0.000 Epsilon:0.27 Duration:19.38 Step:1159 CStep:11216
